date,channel,city,spend_inr,impressions,clicks
07-10-2025,Referral,Mumbai,788.83,37583,747
07-10-2025,Referral,Bengaluru,908.98,45231,607
07-10-2025,Referral,Hyderabad,567.2,25222,373
07-10-2025,Referral,Pune,398.77,16800,260
07-10-2025,Referral,Chennai,380.16,15913,395
07-10-2025,Influencer,Delhi,2592.99,109457,3271
07-10-2025,Influencer,Mumbai,2357.47,106737,3097
07-10-2025,Influencer,Bengaluru,2015.44,90569,1764
07-10-2025,Influencer,Hyderabad,1415.48,76620,1763
07-10-2025,Influencer,Pune,1149.93,51525,1105
07-10-2025,Influencer,Chennai,1317.76,71903,1317
07-10-2025,Offline Banner,Delhi,2671.42,106908,1872
07-10-2025,Offline Banner,Mumbai,2821.52,89789,2757
07-10-2025,Offline Banner,Bengaluru,2296.42,74333,2716
07-10-2025,Offline Banner,Hyderabad,1158.04,35938,1276
07-10-2025,Offline Banner,Pune,1307.28,69849,997
07-10-2025,Offline Banner,Chennai,1207.99,55411,1315
08-10-2025,Instagram Ads,Delhi,5623.75,227720,4914
08-10-2025,Instagram Ads,Mumbai,4346.96,161437,5960
08-10-2025,Instagram Ads,Bengaluru,4365.17,176750,4607
08-10-2025,Instagram Ads,Hyderabad,2143.03,96485,2893
08-10-2025,Instagram Ads,Pune,1672.32,59411,1063
08-10-2025,Instagram Ads,Chennai,1812.6,80793,2003
08-10-2025,Google Ads,Delhi,3648.86,150207,3267
08-10-2025,Google Ads,Mumbai,4775.43,207844,6659
08-10-2025,Google Ads,Bengaluru,4412.96,124070,6072
08-10-2025,Google Ads,Hyderabad,1667.72,58563,1399
08-10-2025,Google Ads,Pune,2072.36,95707,2102
08-10-2025,Google Ads,Chennai,1689.14,61299,1792
08-10-2025,Referral,Delhi,838.14,32264,1065
08-10-2025,Referral,Mumbai,854.09,36116,870
08-10-2025,Referral,Bengaluru,994.11,42605,1198
08-10-2025,Referral,Hyderabad,610.52,20463,581
08-10-2025,Referral,Pune,562.21,20013,562
08-10-2025,Referral,Chennai,415.06,14806,468
08-10-2025,Influencer,Delhi,3755.27,204505,3814
08-10-2025,Influencer,Mumbai,2574.22,121966,2535
08-10-2025,Influencer,Bengaluru,2352.48,125803,2734
08-10-2025,Influencer,Hyderabad,1369.88,75058,969
08-10-2025,Influencer,Pune,1202.64,45149,882
08-10-2025,Influencer,Chennai,1389.54,59717,1112
08-10-2025,Offline Banner,Delhi,3775.82,204939,3558
08-10-2025,Offline Banner,Mumbai,2204.32,97896,2333
08-10-2025,Offline Banner,Bengaluru,2418.54,125747,1761
08-10-2025,Offline Banner,Hyderabad,1584.84,70817,2080
08-10-2025,Offline Banner,Pune,1332.45,65946,998
08-10-2025,Offline Banner,Chennai,1119.41,56044,1419
09-10-2025,Instagram Ads,Delhi,5664.96,269012,3716
09-10-2025,Instagram Ads,Mumbai,3855.32,145526,3467
09-10-2025,Instagram Ads,Bengaluru,3728.92,128633,3968
09-10-2025,Instagram Ads,Hyderabad,1776.26,53263,1225
09-10-2025,Instagram Ads,Pune,2000.93,100285,1906
09-10-2025,Instagram Ads,Chennai,1604.45,47278,1239
09-10-2025,Google Ads,Delhi,5986.72,207606,7592
09-10-2025,Google Ads,Mumbai,4015.6,211884,5446
09-10-2025,Google Ads,Bengaluru,3133.9,117679,3163
09-10-2025,Google Ads,Hyderabad,1811.72,96873,2149
09-10-2025,Google Ads,Pune,2393.57,69343,1899
09-10-2025,Google Ads,Chennai,1347.09,65155,916
09-10-2025,Referral,Delhi,875.89,34452,1094
09-10-2025,Referral,Mumbai,688.23,25338,520
09-10-2025,Referral,Bengaluru,657.76,23107,437
09-10-2025,Referral,Hyderabad,430.51,18191,521
09-10-2025,Referral,Pune,518.16,15013,723
09-10-2025,Referral,Chennai,306.36,16759,331
09-10-2025,Influencer,Delhi,2950.31,142091,2464
09-10-2025,Influencer,Mumbai,2493.93,127225,2133
09-10-2025,Influencer,Bengaluru,2095.1,70990,2640
09-10-2025,Influencer,Hyderabad,1474.27,53606,1172
09-10-2025,Influencer,Pune,1064.83,36395,989
09-10-2025,Influencer,Chennai,1301.71,60728,1587
09-10-2025,Offline Banner,Delhi,3360.77,148200,3512
09-10-2025,Offline Banner,Mumbai,2957.76,144128,2176
09-10-2025,Offline Banner,Bengaluru,2225.84,66609,2411
09-10-2025,Offline Banner,Hyderabad,1724.92,78579,1146
09-10-2025,Offline Banner,Pune,1438.65,40815,1274
09-10-2025,Offline Banner,Chennai,809.06,30012,959
10-10-2025,Instagram Ads,Delhi,4627.21,142401,5305
10-10-2025,Instagram Ads,Mumbai,3184.52,121625,2899
10-10-2025,Instagram Ads,Bengaluru,3621.77,168530,2301
10-10-2025,Instagram Ads,Hyderabad,1967.53,65816,2574
10-10-2025,Instagram Ads,Pune,1912.18,59750,1544
10-10-2025,Instagram Ads,Chennai,1220.15,47988,1112
10-10-2025,Google Ads,Delhi,5191.43,187729,3720
10-10-2025,Google Ads,Mumbai,4278.86,145211,4108
10-10-2025,Google Ads,Bengaluru,3980.96,121678,2495
10-10-2025,Google Ads,Hyderabad,1676.01,60102,1139
10-10-2025,Google Ads,Pune,1915.61,89358,1902
10-10-2025,Google Ads,Chennai,1271.96,57573,957
10-10-2025,Referral,Delhi,855.57,33802,661
10-10-2025,Referral,Mumbai,1137.41,46419,1294
10-10-2025,Referral,Bengaluru,907.35,43672,639
10-10-2025,Referral,Hyderabad,583.84,28284,355
10-10-2025,Referral,Pune,544.29,22506,596
10-10-2025,Referral,Chennai,295.52,14906,350
10-10-2025,Influencer,Delhi,3800.62,162572,3538
10-10-2025,Influencer,Mumbai,3450.95,144670,3519
10-10-2025,Influencer,Bengaluru,2517.58,122502,3071
10-10-2025,Influencer,Hyderabad,1751.77,78998,2145
10-10-2025,Influencer,Pune,1561.79,80967,2167
10-10-2025,Influencer,Chennai,1377.3,60405,1483
10-10-2025,Offline Banner,Delhi,3774.25,109496,3783
10-10-2025,Offline Banner,Mumbai,2687.41,77043,1699
10-10-2025,Offline Banner,Bengaluru,2874.06,129780,3856
10-10-2025,Offline Banner,Hyderabad,1132.98,38051,752
10-10-2025,Offline Banner,Pune,1292.43,65871,1659
10-10-2025,Offline Banner,Chennai,989.03,38765,631
11-10-2025,Instagram Ads,Delhi,4802.22,223726,2949
11-10-2025,Instagram Ads,Mumbai,5275.01,219530,4462
11-10-2025,Instagram Ads,Bengaluru,3916.48,189186,2953
11-10-2025,Instagram Ads,Hyderabad,3110.56,166711,4149
11-10-2025,Instagram Ads,Pune,2786.35,134142,1879
11-10-2025,Instagram Ads,Chennai,1995.96,60765,2407
11-10-2025,Google Ads,Delhi,6684.74,209919,5544
11-10-2025,Google Ads,Mumbai,6293.29,307805,6565
11-10-2025,Google Ads,Bengaluru,4731.88,256073,4254
11-10-2025,Google Ads,Hyderabad,2493.96,91093,3257
11-10-2025,Google Ads,Pune,3001.6,109313,2806
11-10-2025,Google Ads,Chennai,2469.15,131543,1785
11-10-2025,Referral,Delhi,1481.47,51883,1043
11-10-2025,Referral,Mumbai,1137.36,43695,998
11-10-2025,Referral,Bengaluru,965.72,30220,961
11-10-2025,Referral,Hyderabad,714.72,26790,766
11-10-2025,Referral,Pune,589.78,31142,796
11-10-2025,Referral,Chennai,503.63,22687,418
11-10-2025,Influencer,Delhi,4296.55,150300,4064
11-10-2025,Influencer,Mumbai,4125.91,117417,3900
11-10-2025,Influencer,Bengaluru,2461.75,125095,1815
11-10-2025,Influencer,Hyderabad,2194.52,61515,2673
11-10-2025,Influencer,Pune,1410.24,63261,1790
11-10-2025,Influencer,Chennai,1581.12,74029,1259
11-10-2025,Offline Banner,Delhi,4491.66,137897,4273
11-10-2025,Offline Banner,Mumbai,3648.35,108020,2193
11-10-2025,Offline Banner,Bengaluru,3155.75,145293,3769
11-10-2025,Offline Banner,Hyderabad,1783.18,82329,1526
11-10-2025,Offline Banner,Pune,1610.95,47110,1550
11-10-2025,Offline Banner,Chennai,1316.64,46528,1379
12-10-2025,Instagram Ads,Delhi,5831.85,193685,4313
12-10-2025,Instagram Ads,Mumbai,4341.81,148812,4440
12-10-2025,Instagram Ads,Bengaluru,4033.01,139994,4928
12-10-2025,Instagram Ads,Hyderabad,2744.01,87745,2986
12-10-2025,Instagram Ads,Pune,2978.42,102180,3626
12-10-2025,Instagram Ads,Chennai,2298.35,68059,1783
12-10-2025,Google Ads,Delhi,6070.95,190178,4183
12-10-2025,Google Ads,Mumbai,6277.93,312346,4414
12-10-2025,Google Ads,Bengaluru,3997.51,219542,2901
12-10-2025,Google Ads,Hyderabad,2100.9,72799,1733
12-10-2025,Google Ads,Pune,2540.58,96297,3244
12-10-2025,Google Ads,Chennai,2070.94,68433,1890
12-10-2025,Referral,Delhi,1507.23,46640,1322
12-10-2025,Referral,Mumbai,940.38,41365,1111
12-10-2025,Referral,Bengaluru,1027.75,44087,1249
12-10-2025,Referral,Hyderabad,489.6,17420,453
12-10-2025,Referral,Pune,539.35,26687,745
12-10-2025,Referral,Chennai,470.46,18686,364
12-10-2025,Influencer,Delhi,4641.86,157698,4941
12-10-2025,Influencer,Mumbai,3810.73,160345,4698
12-10-2025,Influencer,Bengaluru,3087.52,167537,2393
12-10-2025,Influencer,Hyderabad,2052.05,68135,2442
12-10-2025,Influencer,Pune,2050.33,60572,2302
12-10-2025,Influencer,Chennai,1194.65,40013,1459
12-10-2025,Offline Banner,Delhi,3441.32,96617,4565
12-10-2025,Offline Banner,Mumbai,3607.51,112758,2381
12-10-2025,Offline Banner,Bengaluru,2291.15,112298,3170
12-10-2025,Offline Banner,Hyderabad,1372.5,67447,1712
12-10-2025,Offline Banner,Pune,1445.86,53072,1355
12-10-2025,Offline Banner,Chennai,1562.2,81318,1272
13-10-2025,Instagram Ads,Delhi,5487.46,209009,3762
13-10-2025,Instagram Ads,Mumbai,3723.69,138806,4452
13-10-2025,Instagram Ads,Bengaluru,2962.2,104762,3686
13-10-2025,Instagram Ads,Hyderabad,2334.3,107864,2009
13-10-2025,Instagram Ads,Pune,1745.87,51665,1479
13-10-2025,Instagram Ads,Chennai,1469.3,66779,1049
13-10-2025,Google Ads,Delhi,4260.42,191483,4164
13-10-2025,Google Ads,Mumbai,3937,209397,3775
13-10-2025,Google Ads,Bengaluru,4141.04,205670,5751
13-10-2025,Google Ads,Hyderabad,2490.74,112170,2156
13-10-2025,Google Ads,Pune,1878.46,97955,1911
13-10-2025,Google Ads,Chennai,1648.35,77332,2233
13-10-2025,Referral,Delhi,816.17,27929,718
13-10-2025,Referral,Mumbai,853.44,24467,1176
13-10-2025,Referral,Bengaluru,914.69,37013,1132
13-10-2025,Referral,Hyderabad,422.68,18678,296
13-10-2025,Referral,Pune,515.95,26735,352
13-10-2025,Referral,Chennai,290.93,14962,221
13-10-2025,Influencer,Delhi,2538,124049,2565
13-10-2025,Influencer,Mumbai,3040.43,154410,2557
13-10-2025,Influencer,Bengaluru,2309.75,91920,2621
13-10-2025,Influencer,Hyderabad,1654.17,88783,1261
13-10-2025,Influencer,Pune,1125.78,37452,1377
13-10-2025,Influencer,Chennai,925.78,37924,1062
13-10-2025,Offline Banner,Delhi,2751.74,136240,1720
13-10-2025,Offline Banner,Mumbai,2856.83,136488,2516
13-10-2025,Offline Banner,Bengaluru,2770.72,120483,2927
13-10-2025,Offline Banner,Hyderabad,1342.03,59394,1153
13-10-2025,Offline Banner,Pune,1163.23,39116,920
13-10-2025,Offline Banner,Chennai,886.46,34933,1084
14-10-2025,Instagram Ads,Delhi,4630.27,189464,5499
14-10-2025,Instagram Ads,Mumbai,4509.61,229615,4163
14-10-2025,Instagram Ads,Bengaluru,3092.58,143431,3450
14-10-2025,Instagram Ads,Hyderabad,2639.48,122366,2074
14-10-2025,Instagram Ads,Pune,2262.79,70000,2751
14-10-2025,Instagram Ads,Chennai,1229.05,41602,936
14-10-2025,Google Ads,Delhi,4215.27,180849,5104
14-10-2025,Google Ads,Mumbai,4286.17,139013,3292
14-10-2025,Google Ads,Bengaluru,3910.69,182649,3809
14-10-2025,Google Ads,Hyderabad,2367.7,114001,2961
14-10-2025,Google Ads,Pune,1989.5,57947,1253
14-10-2025,Google Ads,Chennai,1422.16,40247,1448
14-10-2025,Referral,Delhi,1281.65,45704,1599
14-10-2025,Referral,Mumbai,832.13,36908,1079
14-10-2025,Referral,Bengaluru,982.24,29698,853
14-10-2025,Referral,Hyderabad,422.73,19845,567
14-10-2025,Referral,Pune,463.5,23357,427
14-10-2025,Referral,Chennai,345.23,15054,450
14-10-2025,Influencer,Delhi,3823.13,129978,4310
14-10-2025,Influencer,Mumbai,2391.86,84508,1690
14-10-2025,Influencer,Bengaluru,2195.6,117307,1800
14-10-2025,Influencer,Hyderabad,1799.26,54693,1657
14-10-2025,Influencer,Pune,1735.8,69687,1663
14-10-2025,Influencer,Chennai,1040.54,29183,700
14-10-2025,Offline Banner,Delhi,2896.38,93294,2814
14-10-2025,Offline Banner,Mumbai,2536.98,82804,2021
14-10-2025,Offline Banner,Bengaluru,2803.83,136272,2183
14-10-2025,Offline Banner,Hyderabad,1315.18,54025,812
14-10-2025,Offline Banner,Pune,1069.15,58236,930
14-10-2025,Offline Banner,Chennai,1153.66,41104,1146
15-10-2025,Instagram Ads,Delhi,4893.92,164324,6843
15-10-2025,Instagram Ads,Mumbai,3028.98,112919,3372
15-10-2025,Instagram Ads,Bengaluru,2732.49,110573,2790
15-10-2025,Instagram Ads,Hyderabad,2447.34,102163,2942
15-10-2025,Instagram Ads,Pune,1496,63230,1688
15-10-2025,Instagram Ads,Chennai,1873.17,100435,2124
15-10-2025,Google Ads,Delhi,5446.51,158228,3287
15-10-2025,Google Ads,Mumbai,4125.21,178511,5479
15-10-2025,Google Ads,Bengaluru,3847.01,166676,4531
15-10-2025,Google Ads,Hyderabad,2341.07,126399,2701
15-10-2025,Google Ads,Pune,2171.28,116193,2865
15-10-2025,Google Ads,Chennai,1397.26,46949,1384
15-10-2025,Referral,Delhi,803.18,39081,886
15-10-2025,Referral,Mumbai,759.91,34345,1027
15-10-2025,Referral,Bengaluru,895.05,29085,1107
15-10-2025,Referral,Hyderabad,569.96,25216,721
15-10-2025,Referral,Pune,444.07,18521,477
15-10-2025,Referral,Chennai,441.22,13169,576
15-10-2025,Influencer,Delhi,2898.94,125702,2858
15-10-2025,Influencer,Mumbai,2990.01,88501,3822
15-10-2025,Influencer,Bengaluru,3175.95,101678,2855
15-10-2025,Influencer,Hyderabad,1770.73,66574,1456
15-10-2025,Influencer,Pune,1361.11,69602,1741
15-10-2025,Influencer,Chennai,990.14,30965,1043
15-10-2025,Offline Banner,Delhi,3716.04,140174,2946
15-10-2025,Offline Banner,Mumbai,3123.5,112001,4033
15-10-2025,Offline Banner,Bengaluru,2677.15,111941,3210
15-10-2025,Offline Banner,Hyderabad,1452.17,69005,1438
15-10-2025,Offline Banner,Pune,1580.32,52442,1171
15-10-2025,Offline Banner,Chennai,865.33,43066,918
16-10-2025,Instagram Ads,Delhi,5147.27,161833,5849
16-10-2025,Instagram Ads,Mumbai,2906.18,132700,3776
16-10-2025,Instagram Ads,Bengaluru,3262.78,152710,3445
16-10-2025,Instagram Ads,Hyderabad,2421.96,67916,1861
16-10-2025,Instagram Ads,Pune,1630.69,83228,1609
16-10-2025,Instagram Ads,Chennai,1563.62,44716,1222
16-10-2025,Google Ads,Delhi,5039.45,164129,3383
16-10-2025,Google Ads,Mumbai,4854.43,166751,4523
16-10-2025,Google Ads,Bengaluru,4248.56,209555,4980
16-10-2025,Google Ads,Hyderabad,1971.99,73640,2482
16-10-2025,Google Ads,Pune,1582.34,69080,1050
16-10-2025,Google Ads,Chennai,1924.71,80638,2550
16-10-2025,Referral,Delhi,901.9,26082,574
16-10-2025,Referral,Mumbai,1006.49,43086,735
16-10-2025,Referral,Bengaluru,697.4,21146,593
16-10-2025,Referral,Hyderabad,541.94,25460,329
16-10-2025,Referral,Pune,551.99,28129,687
16-10-2025,Referral,Chennai,435.43,15478,445
16-10-2025,Influencer,Delhi,2608.53,82027,3648
16-10-2025,Influencer,Mumbai,2569.35,90250,2595
16-10-2025,Influencer,Bengaluru,2050.86,86538,1890
16-10-2025,Influencer,Hyderabad,1860.98,59634,2595
16-10-2025,Influencer,Pune,1287.21,42757,1392
16-10-2025,Influencer,Chennai,1130.86,58756,1042
16-10-2025,Offline Banner,Delhi,2767.81,114331,1992
16-10-2025,Offline Banner,Mumbai,2778.05,123220,3220
16-10-2025,Offline Banner,Bengaluru,2001.16,65537,2055
16-10-2025,Offline Banner,Hyderabad,1111.33,35558,1361
16-10-2025,Offline Banner,Pune,1526.22,74322,1449
16-10-2025,Offline Banner,Chennai,808.23,32776,494
17-10-2025,Instagram Ads,Delhi,5057.06,235902,4594
17-10-2025,Instagram Ads,Mumbai,4181.5,204688,2997
17-10-2025,Instagram Ads,Bengaluru,2668.01,106164,3618
17-10-2025,Instagram Ads,Hyderabad,2353.2,78823,1482
17-10-2025,Instagram Ads,Pune,1993.2,65611,2084
17-10-2025,Instagram Ads,Chennai,1284.19,64739,1136
17-10-2025,Google Ads,Delhi,5348.9,277713,3251
17-10-2025,Google Ads,Mumbai,4104.71,210794,3323
17-10-2025,Google Ads,Bengaluru,4007.35,202509,2789
17-10-2025,Google Ads,Hyderabad,2080.11,75769,1541
17-10-2025,Google Ads,Pune,1938.13,69790,1318
17-10-2025,Google Ads,Chennai,1853.57,94402,1513
17-10-2025,Referral,Delhi,1031.46,37760,1034
17-10-2025,Referral,Mumbai,1071.89,48009,908
17-10-2025,Referral,Bengaluru,783.12,35795,735
17-10-2025,Referral,Hyderabad,373.7,11708,450
17-10-2025,Referral,Pune,350.66,9933,481
17-10-2025,Referral,Chennai,277.15,12051,323
17-10-2025,Influencer,Delhi,4106.56,126464,4204
17-10-2025,Influencer,Mumbai,2198.58,71988,2747
17-10-2025,Influencer,Bengaluru,2778.53,120539,1881
17-10-2025,Influencer,Hyderabad,1471.78,77067,1815
17-10-2025,Influencer,Pune,1251.22,49760,1358
17-10-2025,Influencer,Chennai,1144.11,36890,1422
17-10-2025,Offline Banner,Delhi,2977.38,97087,2674
17-10-2025,Offline Banner,Mumbai,2592.99,130425,2395
17-10-2025,Offline Banner,Bengaluru,2542.49,84484,2050
17-10-2025,Offline Banner,Hyderabad,1202.33,61719,1132
17-10-2025,Offline Banner,Pune,1020.55,38517,1026
17-10-2025,Offline Banner,Chennai,1207.6,63597,1016
18-10-2025,Instagram Ads,Delhi,7045.76,381172,6986
18-10-2025,Instagram Ads,Mumbai,4887.02,218454,6680
18-10-2025,Instagram Ads,Bengaluru,5062.63,237620,5110
18-10-2025,Instagram Ads,Hyderabad,2059.5,76953,1886
18-10-2025,Instagram Ads,Pune,2816.79,95601,3427
18-10-2025,Instagram Ads,Chennai,1703.46,79245,1221
18-10-2025,Google Ads,Delhi,6257.36,210123,4683
18-10-2025,Google Ads,Mumbai,4484.44,160570,6088
18-10-2025,Google Ads,Bengaluru,4530.43,143589,5167
18-10-2025,Google Ads,Hyderabad,2871.96,96759,2182
18-10-2025,Google Ads,Pune,2570.77,97666,3402
18-10-2025,Google Ads,Chennai,1728.43,90227,2061
18-10-2025,Referral,Delhi,1196.18,65225,779
18-10-2025,Referral,Mumbai,967.16,31832,1029
18-10-2025,Referral,Bengaluru,854.57,24389,991
18-10-2025,Referral,Hyderabad,561.36,29862,430
18-10-2025,Referral,Pune,647.39,34523,422
18-10-2025,Referral,Chennai,546.81,20898,387
18-10-2025,Influencer,Delhi,4868.58,168632,3600
18-10-2025,Influencer,Mumbai,3219.12,104752,3400
18-10-2025,Influencer,Bengaluru,3956.56,111395,4880
18-10-2025,Influencer,Hyderabad,2042.13,99690,1328
18-10-2025,Influencer,Pune,1611.23,82427,1296
18-10-2025,Influencer,Chennai,1721.48,67706,2336
18-10-2025,Offline Banner,Delhi,4690.19,155791,6186
18-10-2025,Offline Banner,Mumbai,2649.13,109989,1854
18-10-2025,Offline Banner,Bengaluru,3434.02,104990,3077
18-10-2025,Offline Banner,Hyderabad,1537.86,62735,1759
18-10-2025,Offline Banner,Pune,1961.76,57287,1691
18-10-2025,Offline Banner,Chennai,1084.77,35794,1000
19-10-2025,Instagram Ads,Delhi,6008.2,175695,7269
19-10-2025,Instagram Ads,Mumbai,5739.33,197865,4982
19-10-2025,Instagram Ads,Bengaluru,4648.54,213410,3108
19-10-2025,Instagram Ads,Hyderabad,2694.5,138557,1700
19-10-2025,Instagram Ads,Pune,2737.51,115814,2473
19-10-2025,Instagram Ads,Chennai,1771.32,72869,1901
19-10-2025,Google Ads,Delhi,7391.13,252662,9858
19-10-2025,Google Ads,Mumbai,6252.69,199836,4173
19-10-2025,Google Ads,Bengaluru,5042.32,222957,5774
19-10-2025,Google Ads,Hyderabad,2297.16,88034,3160
19-10-2025,Google Ads,Pune,2426.74,91134,2053
19-10-2025,Google Ads,Chennai,1617.35,66778,2010
19-10-2025,Referral,Delhi,1217.09,55156,1538
19-10-2025,Referral,Mumbai,1072.08,44293,1083
19-10-2025,Referral,Bengaluru,1051.58,31272,1471
19-10-2025,Referral,Hyderabad,748.72,27864,768
19-10-2025,Referral,Pune,646.23,18340,633
19-10-2025,Referral,Chennai,410.95,15543,520
19-10-2025,Influencer,Delhi,4036.6,138401,5296
19-10-2025,Influencer,Mumbai,3694.58,117675,2627
19-10-2025,Influencer,Bengaluru,2567.19,89226,2832
19-10-2025,Influencer,Hyderabad,1965.77,80353,1575
19-10-2025,Influencer,Pune,1386.52,46091,1276
19-10-2025,Influencer,Chennai,1134.36,53776,1276
19-10-2025,Offline Banner,Delhi,4236.1,148651,5156
19-10-2025,Offline Banner,Mumbai,2610.38,80663,2796
19-10-2025,Offline Banner,Bengaluru,3201.1,101701,4346
19-10-2025,Offline Banner,Hyderabad,1713.7,65911,2009
19-10-2025,Offline Banner,Pune,1888.98,76564,2343
19-10-2025,Offline Banner,Chennai,1010.86,31696,893
20-10-2025,Instagram Ads,Delhi,5018.57,229170,5518
20-10-2025,Instagram Ads,Mumbai,4010.42,178541,3181
20-10-2025,Instagram Ads,Bengaluru,3330.93,122907,3169
20-10-2025,Instagram Ads,Hyderabad,2027.06,73791,1699
20-10-2025,Instagram Ads,Pune,2068.49,110656,1588
20-10-2025,Instagram Ads,Chennai,1690.07,56305,1936
20-10-2025,Google Ads,Delhi,4177.4,182337,5370
20-10-2025,Google Ads,Mumbai,4315.82,220274,2904
20-10-2025,Google Ads,Bengaluru,3949.2,174473,3686
20-10-2025,Google Ads,Hyderabad,2444.77,83402,2877
20-10-2025,Google Ads,Pune,1615.26,52175,1547
20-10-2025,Google Ads,Chennai,1279.58,68964,1198
20-10-2025,Referral,Delhi,958.34,43533,1322
20-10-2025,Referral,Mumbai,1027.9,34631,971
20-10-2025,Referral,Bengaluru,675.1,34618,689
20-10-2025,Referral,Hyderabad,557.84,17394,674
20-10-2025,Referral,Pune,341.53,12207,381
20-10-2025,Referral,Chennai,318.53,11365,361
20-10-2025,Influencer,Delhi,3050.86,104460,2374
20-10-2025,Influencer,Mumbai,3404.2,109252,2929
20-10-2025,Influencer,Bengaluru,2727.7,142323,3660
20-10-2025,Influencer,Hyderabad,1152.72,36178,1513
20-10-2025,Influencer,Pune,1236.18,57106,977
20-10-2025,Influencer,Chennai,875.39,33228,910
20-10-2025,Offline Banner,Delhi,2472.38,86731,2748
20-10-2025,Offline Banner,Mumbai,2273.11,101952,2836
20-10-2025,Offline Banner,Bengaluru,2473.29,90277,2762
20-10-2025,Offline Banner,Hyderabad,1220.59,64645,836
20-10-2025,Offline Banner,Pune,1108.86,38846,1442
20-10-2025,Offline Banner,Chennai,1214.8,36327,1135
21-10-2025,Instagram Ads,Delhi,3526.09,174417,2123
21-10-2025,Instagram Ads,Mumbai,2930.31,154671,1792
21-10-2025,Instagram Ads,Bengaluru,3706.28,142434,3228
21-10-2025,Instagram Ads,Hyderabad,1845.66,84470,1139
21-10-2025,Instagram Ads,Pune,1529.93,56342,1826
21-10-2025,Instagram Ads,Chennai,1404.85,42987,1203
